4.1748,-0.01062,25.6307,0
4.17351,-0.04818,25.6307,-0
4.17287,-0.06206,25.6307,-0
4.17223,-0.06533,25.6307,-0
4.17223,-0.06615,25.6307,-1e-05
4.17223,-0.06615,25.6307,-1e-05
4.17223,-0.06696,25.6307,-1e-05
4.17223,-0.06696,25.6307,-1e-05
4.17223,-0.06615,25.6307,-1e-05
4.17223,-0.06696,25.6307,-1e-05
4.17223,-0.06696,25.6307,-2e-05
4.17223,-0.06696,25.61949,-2e-05
4.17223,-0.06696,25.61949,-2e-05
4.17223,-0.06615,25.61949,-2e-05
4.17223,-0.06615,25.61949,-2e-05
4.17223,-0.06696,25.61949,-3e-05
4.17223,-0.06696,25.6307,-3e-05
4.17223,-0.06615,25.6307,-3e-05
4.17223,-0.06615,25.6307,-3e-05
4.17223,-0.06615,25.6307,-3e-05
4.17223,-0.06696,25.6307,-4e-05
4.17223,-0.06696,25.6307,-4e-05
4.17223,-0.06615,25.6307,-4e-05
4.17223,-0.06696,25.6307,-4e-05
4.17223,-0.06696,25.6307,-4e-05
4.17223,-0.06615,25.6307,-4e-05
4.17223,-0.06615,25.6307,-5e-05
4.17223,-0.06696,25.6307,-5e-05
4.17223,-0.06696,25.6307,-5e-05
4.17223,-0.06696,25.6307,-5e-05
4.17094,-0.11106,25.6307,-5e-05
4.16837,-0.16169,25.6307,-6e-05
4.16708,-0.18129,25.6307,-6e-05
4.16708,-0.18701,25.6307,-7e-05
4.16644,-0.18864,25.6307,-7e-05
4.16644,-0.18864,25.6307,-8e-05
4.16644,-0.18864,25.6307,-8e-05
4.16644,-0.18864,25.6307,-9e-05
4.16644,-0.18946,25.6307,-9e-05
4.16644,-0.18864,25.6307,-0.0001
4.16386,-0.27112,25.6307,-0.0001
4.1555,-0.47772,25.61949,-0.00011
4.15228,-0.53162,25.61949,-0.00013
4.15035,-0.55367,25.61949,-0.00014
4.15035,-0.55857,25.61949,-0.00016
4.14971,-0.5602,25.61949,-0.00017
4.14971,-0.56102,25.61949,-0.00019
4.14971,-0.56102,25.61949,-0.0002
4.14906,-0.56102,25.61949,-0.00022
4.14906,-0.56183,25.61949,-0.00024
4.14713,-1.03711,25.61949,-0.00025
4.13491,-1.04119,25.61949,-0.00028
4.13041,-1.04364,25.61949,-0.00031
4.12848,-1.04527,25.61949,-0.00034
4.12783,-1.04527,25.61949,-0.00037
4.12719,-1.04609,25.61949,-0.0004
4.12719,-1.04609,25.61949,-0.00043
4.12719,-1.04609,25.61949,-0.00046
4.12655,-1.04691,25.61949,-0.00048
4.12655,-1.04609,25.61949,-0.00051
4.12333,-1.49278,25.61949,-0.00054
4.11432,-1.50013,25.61949,-0.00058
4.10853,-1.50503,25.61949,-0.00062
4.1066,-1.50748,25.61949,-0.00067
4.10596,-1.50911,25.61949,-0.00071
4.10596,-1.50911,25.61949,-0.00075
4.10532,-1.50911,25.6307,-0.00079
4.10532,-1.50993,25.6307,-0.00083
4.10467,-1.50993,25.6307,-0.00087
4.10467,-1.50993,25.6307,-0.00092
4.10146,-1.97949,25.6307,-0.00096
4.09181,-1.97459,25.6307,-0.00101
4.08666,-1.97622,25.6307,-0.00107
4.08408,-1.97867,25.61949,-0.00112
4.08344,-1.97949,25.61949,-0.00118
4.0828,-1.9803,25.61949,-0.00124
4.0828,-1.9803,25.61949,-0.00129
4.08215,-1.98112,25.61949,-0.00135
4.08215,-1.98112,25.61949,-0.0014
4.08151,-1.98112,25.61949,-0.00145
4.08022,-2.0097,25.61949,-0.00151
4.07636,-2.11423,25.61949,-0.00157
4.07443,-2.13954,25.61949,-0.00162
4.07379,-2.14934,25.61949,-0.00168
4.07315,-2.15098,25.61949,-0.00175
4.07315,-2.15261,25.6307,-0.00181
4.0725,-2.15261,25.6307,-0.00186
4.0725,-2.15261,25.6307,-0.00192
4.07186,-2.15261,25.6307,-0.00199
4.07186,-2.15261,25.6307,-0.00204
4.07186,-2.14444,25.6307,-0.0021
4.07315,-2.10361,25.6307,-0.00216
4.07379,-2.09218,25.61949,-0.00222
4.07379,-2.08973,25.61949,-0.00228
4.07315,-2.08891,25.61949,-0.00234
4.07315,-2.08891,25.61949,-0.0024
4.07315,-2.08891,25.6307,-0.00245
4.0725,-2.08891,25.6307,-0.00251
4.0725,-2.08891,25.6307,-0.00257
4.07186,-2.08891,25.83245,-0.00263
4.07122,-2.11831,25.83245,-0.00268
4.06671,-2.22202,25.6307,-0.00275
4.06543,-2.24897,25.6307,-0.00281
4.06414,-2.25795,25.61949,-0.00287
4.06414,-2.25959,25.61949,-0.00293
4.0635,-2.2604,25.61949,-0.003
4.0635,-2.2604,25.61949,-0.00306
4.0635,-2.26122,25.61949,-0.00312
4.06285,-2.2604,25.61949,-0.00318
4.06285,-2.26122,25.61949,-0.00324
4.06092,-2.31348,25.61949,-0.00331
4.05513,-2.45558,25.61949,-0.00338
4.0532,-2.49151,25.61949,-0.00344
4.05192,-2.50457,25.61949,-0.00352
4.05127,-2.50784,25.61949,-0.00359
4.05127,-2.50947,25.61949,-0.00365
4.05063,-2.51029,25.61949,-0.00372
4.05063,-2.51029,25.61949,-0.00379
4.04999,-2.51029,25.61949,-0.00386
4.04999,-2.51111,25.61949,-0.00393
4.05127,-2.46783,25.61949,-0.004
4.05513,-2.35268,25.61949,-0.00407
4.05706,-2.31675,25.61949,-0.00413
4.05706,-2.30858,25.61949,-0.0042
4.05706,-2.30532,25.61949,-0.00426
4.05706,-2.3045,25.61949,-0.00433
4.05706,-2.3045,25.61949,-0.00439
4.05706,-2.3045,25.61949,-0.00445
4.05642,-2.30368,25.61949,-0.00452
4.05642,-2.3045,25.6307,-0.00458
4.05835,-2.01133,25.6307,-0.00464
4.068,-1.91906,25.6307,-0.0047
4.07186,-1.89374,25.61949,-0.00475
4.0725,-1.88639,25.61949,-0.00481
4.07315,-1.88394,25.6307,-0.00486
4.07315,-1.88313,25.6307,-0.00491
4.07315,-1.88313,25.6307,-0.00496
4.07315,-1.88313,25.6307,-0.00502
4.07315,-1.88313,25.6307,-0.00507
4.07315,-1.88231,25.6307,-0.00512
4.07379,-1.48788,25.6307,-0.00517
4.08344,-1.4936,25.6307,-0.00521
4.0873,-1.49278,25.6307,-0.00525
4.08795,-1.49278,25.61949,-0.00529
4.08859,-1.49196,25.61949,-0.00534
4.08859,-1.49196,25.61949,-0.00538
4.08859,-1.49196,25.6307,-0.00542
4.08859,-1.49115,25.6307,-0.00546
4.08859,-1.49196,25.61949,-0.0055
4.08859,-1.49196,25.61949,-0.00555
4.08666,-1.55648,25.61949,-0.00559
4.08344,-1.63161,25.61949,-0.00563
4.08151,-1.66182,25.61949,-0.00568
4.08087,-1.66999,25.61949,-0.00572
4.08087,-1.67244,25.61949,-0.00577
4.08022,-1.67325,25.61949,-0.00581
4.08022,-1.67325,25.61949,-0.00586
4.08022,-1.67325,25.61949,-0.00591
4.08022,-1.67407,25.61949,-0.00595
4.08022,-1.67325,25.61949,-0.006
4.07958,-1.68959,25.61949,-0.00605
4.07829,-1.72715,25.61949,-0.0061
4.07765,-1.73613,25.6307,-0.00614
4.07701,-1.7394,25.6307,-0.00619
4.07701,-1.74103,25.6307,-0.00624
4.07701,-1.74103,25.61949,-0.00629
4.07636,-1.74103,25.61949,-0.00634
4.07636,-1.74103,25.6307,-0.00638
4.07636,-1.74103,25.6307,-0.00643
4.07636,-1.74103,25.6307,-0.00648
4.07958,-1.45767,25.6307,-0.00653
4.08537,-1.42582,25.6307,-0.00657
4.08859,-1.41194,25.61949,-0.00661
4.08923,-1.40704,25.61949,-0.00665
4.08988,-1.40622,25.61949,-0.00669
4.08988,-1.40622,25.61949,-0.00673
4.08988,-1.40622,25.61949,-0.00676
4.08988,-1.4054,25.6307,-0.00681
4.08988,-1.4054,25.6307,-0.00684
4.08988,-1.4054,25.61949,-0.00688
4.08923,-1.43235,25.61949,-0.00692
4.08473,-1.54259,25.61949,-0.00696
4.08344,-1.57118,25.61949,-0.00701
4.0828,-1.57853,25.61949,-0.00705
4.08215,-1.58098,25.61949,-0.00709
4.08215,-1.58179,25.61949,-0.00714
4.08215,-1.58179,25.61949,-0.00718
4.08215,-1.58179,25.61949,-0.00723
4.08151,-1.58261,25.6307,-0.00727
4.08151,-1.58261,25.6307,-0.00732
4.08215,-1.56628,25.6307,-0.00736
4.08408,-1.50993,25.6307,-0.0074
4.08537,-1.4985,25.6307,-0.00744
4.08537,-1.49441,25.6307,-0.00749
4.08537,-1.49278,25.6307,-0.00753
4.08537,-1.49278,25.6307,-0.00757
4.08537,-1.49278,25.6307,-0.00761
4.08537,-1.49196,25.6307,-0.00765
4.08537,-1.49278,25.6307,-0.00769
4.08537,-1.49196,25.6307,-0.00773
4.08473,-1.49931,25.6307,-0.00777
4.08344,-1.52626,25.6307,-0.00782
4.08344,-1.5328,25.6307,-0.00786
4.0828,-1.53443,25.6307,-0.0079
4.0828,-1.53525,25.6307,-0.00794
4.0828,-1.53525,25.6307,-0.00799
4.0828,-1.53525,25.83245,-0.00803
4.0828,-1.53525,25.83245,-0.00807
4.0828,-1.53525,25.61949,-0.00811
4.08215,-1.53606,25.61949,-0.00816
4.08344,-1.49605,25.61949,-0.0082
4.0873,-1.39887,25.61949,-0.00824
4.08923,-1.35886,25.61949,-0.00828
4.08988,-1.34824,25.6307,-0.00832
4.08988,-1.34579,25.6307,-0.00836
4.08988,-1.34497,25.6307,-0.00839
4.08988,-1.34497,25.6307,-0.00843
4.08988,-1.34497,25.6307,-0.00847
4.08988,-1.34416,25.6307,-0.00851
4.08988,-1.34416,25.6307,-0.00854
4.08988,-1.34987,25.6307,-0.00858
4.08923,-1.3662,25.6307,-0.00862
4.08859,-1.37192,25.6307,-0.00865
4.08859,-1.37355,25.6307,-0.00869
4.08859,-1.37355,25.61949,-0.00873
4.08859,-1.37355,25.61949,-0.00877
4.08859,-1.37355,25.61949,-0.00881
4.08859,-1.37437,25.6307,-0.00884
4.08859,-1.37437,25.6307,-0.00888
4.08859,-1.37355,25.61949,-0.00892
4.08859,-1.35804,25.61949,-0.00896
4.09116,-1.28944,25.61949,-0.009
4.09245,-1.27229,25.61949,-0.00903
4.09245,-1.26739,25.61949,-0.00907
4.09245,-1.26576,25.61949,-0.0091
4.09245,-1.26576,25.61949,-0.00914
4.09245,-1.26576,25.61949,-0.00917
4.09245,-1.26576,25.61949,-0.00921
4.09245,-1.26576,25.6307,-0.00924
4.09245,-1.26576,25.6307,-0.00928
4.09374,-1.22493,25.6307,-0.00931
4.09953,-1.06487,25.61949,-0.00934
4.1021,-1.02894,25.61949,-0.00937
4.10274,-1.01343,25.6307,-0.0094
4.10274,-1.01016,25.6307,-0.00943
4.10339,-1.00934,25.6307,-0.00946
4.10339,-1.00853,25.6307,-0.00949
4.10339,-1.00853,25.6307,-0.00952
4.10339,-1.00771,25.6307,-0.00954
4.10339,-1.00771,25.6307,-0.00957
4.10403,-0.99219,25.6307,-0.0096
4.1066,-0.91625,25.6307,-0.00963
4.10789,-0.89093,25.6307,-0.00965
4.10853,-0.88358,25.6307,-0.00968
4.10853,-0.88113,25.6307,-0.0097
4.10853,-0.88113,25.6307,-0.00972
4.10853,-0.88113,25.6307,-0.00975
4.10853,-0.88032,25.61949,-0.00977
4.10853,-0.88032,25.61949,-0.0098
4.10853,-0.88113,25.6307,-0.00982
4.1066,-1.45685,25.6307,-0.00985
4.09245,-1.45358,25.6307,-0.00989
4.0873,-1.45603,25.6307,-0.00993
4.08601,-1.45767,25.6307,-0.00997
4.08537,-1.45767,25.61949,-0.01001
4.08473,-1.45848,25.61949,-0.01005
4.08473,-1.45848,25.6307,-0.01009
4.08473,-1.45848,25.6307,-0.01013
4.08408,-1.4593,25.6307,-0.01017
4.08408,-1.45848,25.6307,-0.01021
4.0873,-0.92686,25.6307,-0.01025
4.09888,-0.91788,25.61949,-0.01028
4.10403,-0.9138,25.61949,-0.01031
4.10532,-0.91135,25.61949,-0.01033
4.1066,-0.91053,25.61949,-0.01035
4.1066,-0.91053,25.61949,-0.01038
4.1066,-0.91053,25.61949,-0.01041
4.1066,-0.90971,25.61949,-0.01043
4.1066,-0.91053,25.61949,-0.01046
4.1066,-0.90971,25.61949,-0.01048
4.10853,-0.5798,25.61949,-0.01051
4.11883,-0.51529,25.61949,-0.01052
4.12204,-0.50059,25.61949,-0.01054
4.12397,-0.49405,25.6307,-0.01055
4.12462,-0.49242,25.6307,-0.01056
4.12462,-0.49242,25.6307,-0.01058
4.12462,-0.49242,25.6307,-0.01059
4.12462,-0.49242,25.6307,-0.0106
4.12462,-0.49161,25.61949,-0.01062
4.12526,-0.49242,25.61949,-0.01063
4.12526,0,25.6307,-0.01065
4.13766,0.00898,25.6307,-0.01065
4.14474,0.04165,25.6307,-0.01065
4.14667,0.049,25.6307,-0.01064
4.14731,0.05145,25.6307,-0.01064
4.14795,0.05227,25.6307,-0.01064
4.14795,0.05227,25.6307,-0.01064
4.1486,0.05227,25.6307,-0.01064
4.1486,0.05308,25.6307,-0.01064
4.1486,0.05227,25.6307,-0.01064
4.14924,0,25.6307,-0.01063
4.14778,-0.01062,25.6307,-0.01063
4.14585,-0.05063,25.6307,-0.01063
4.1452,-0.06125,25.6307,-0.01064
4.1452,-0.0637,25.61949,-0.01064
4.1452,-0.06451,25.61949,-0.01064
4.1452,-0.06451,25.61949,-0.01064
4.1452,-0.06451,25.61949,-0.01064
4.1452,-0.06533,25.61949,-0.01064
4.1452,-0.06451,25.61949,-0.01065
4.14585,-0.0637,25.61949,-0.01065
4.14585,-0.06125,25.61949,-0.01065
4.14585,-0.06043,25.61949,-0.01065
4.14649,-0.06043,25.6307,-0.01065
4.14649,-0.06043,25.6307,-0.01065
4.14649,-0.05961,25.6307,-0.01066
4.14649,-0.06043,25.6307,-0.01066
4.14649,-0.05961,25.6307,-0.01066
4.14649,-0.05961,25.61949,-0.01066
4.14713,-0.06043,25.61949,-0.01066
4.14327,-0.75374,25.61949,-0.01066
4.12719,-0.73169,25.61949,-0.01069
4.1214,-0.72842,25.61949,-0.01071
4.12011,-0.72761,25.61949,-0.01073
4.11947,-0.72761,25.61949,-0.01075
4.11883,-0.72761,25.61949,-0.01077
4.11883,-0.72761,25.61949,-0.01079
4.11883,-0.72761,25.61949,-0.01081
4.11883,-0.72761,25.61949,-0.01083
4.11883,-0.72761,25.61949,-0.01085
4.1169,-0.77824,25.61949,-0.01087
4.11368,-0.84602,25.61949,-0.01089
4.11304,-0.86153,25.61949,-0.01091
4.11239,-0.86807,25.61949,-0.01094
4.11175,-0.8697,25.61949,-0.01096
4.11175,-0.8697,25.61949,-0.01099
4.11175,-0.8697,25.61949,-0.01101
4.11175,-0.87052,25.61949,-0.01103
4.11175,-0.8697,25.61949,-0.01106
4.11175,-0.87052,25.61949,-0.01108
4.11111,-0.89257,25.61949,-0.01111
4.10725,-0.98566,25.61949,-0.01113
4.1066,-1.00853,25.61949,-0.01116
4.10596,-1.01424,25.61949,-0.01119
4.10596,-1.01669,25.61949,-0.01122
4.10532,-1.01751,25.61949,-0.01125
4.10532,-1.01751,25.61949,-0.01127
4.10532,-1.01751,25.61949,-0.0113
4.10532,-1.01832,25.61949,-0.01133
4.10532,-1.01751,25.61949,-0.01136
4.10274,-1.38744,25.61949,-0.01139
4.09245,-1.43643,25.61949,-0.01143
4.08923,-1.4495,25.61949,-0.01147
4.0873,-1.45522,25.61949,-0.01151
4.08666,-1.45767,25.61949,-0.01155
4.08601,-1.45767,25.61949,-0.01159
4.08601,-1.45767,25.61949,-0.01163
4.08601,-1.45767,25.61949,-0.01167
4.08601,-1.45767,25.61949,-0.01171
4.08537,-1.45767,25.61949,-0.01175
4.08666,-1.19145,25.61949,-0.01179
4.09245,-1.19798,25.61949,-0.01182
4.09502,-1.1988,25.6307,-0.01186
4.09567,-1.1988,25.6307,-0.01189
4.09567,-1.1988,25.61949,-0.01192
4.09567,-1.1988,25.61949,-0.01196
4.09567,-1.1988,25.61949,-0.01199
4.09567,-1.19798,25.6307,-0.01202
4.09567,-1.1988,25.6307,-0.01205
4.09567,-1.1988,25.61949,-0.01209
4.09824,-0.78069,25.61949,-0.01212
4.1066,-0.78396,25.6307,-0.01214
4.11046,-0.78396,25.6307,-0.01217
4.11175,-0.78314,25.6307,-0.01219
4.11175,-0.78314,25.61949,-0.01221
4.11239,-0.78314,25.61949,-0.01223
4.11239,-0.78314,25.6307,-0.01225
4.11239,-0.78232,25.6307,-0.01227
4.11239,-0.78314,25.6307,-0.0123
4.11239,-0.78314,25.61949,-0.01232
4.11111,-0.82805,25.61949,-0.01234
4.10532,-0.99628,25.61949,-0.01237
4.1021,-1.05181,25.61949,-0.01239
4.10081,-1.06896,25.61949,-0.01242
4.10081,-1.07304,25.61949,-0.01245
4.10017,-1.07467,25.61949,-0.01248
4.10017,-1.07467,25.61949,-0.01251
4.10017,-1.07549,25.61949,-0.01254
4.10017,-1.07549,25.61949,-0.01257
4.10017,-1.07467,25.61949,-0.0126
4.10081,-1.05426,25.61949,-0.01263
4.10403,-0.97096,25.61949,-0.01266
4.10532,-0.94973,25.61949,-0.01269
4.10532,-0.94401,25.61949,-0.01271
4.10532,-0.94238,25.61949,-0.01274
4.10532,-0.94238,25.61949,-0.01277
4.10532,-0.94238,25.61949,-0.01279
4.10532,-0.94156,25.6307,-0.01282
4.10532,-0.94156,25.6307,-0.01284
4.10532,-0.94238,25.6307,-0.01287
4.10532,-0.9432,25.61949,-0.01289
4.10532,-0.9481,25.61949,-0.01292
4.10532,-0.94891,25.6307,-0.01295
4.10532,-0.94891,25.6307,-0.01297
4.10532,-0.94891,25.61949,-0.013
4.10532,-0.94973,25.61949,-0.01303
4.10532,-0.94891,25.61949,-0.01305
4.10467,-0.94891,25.61949,-0.01308
4.10467,-0.94973,25.61949,-0.01311
4.10467,-0.94973,25.61949,-0.01313
4.10596,-0.91625,25.61949,-0.01316
4.10853,-0.8403,25.61949,-0.01318
4.10982,-0.81744,25.61949,-0.01321
4.11046,-0.81254,25.61949,-0.01323
4.11046,-0.81009,25.6307,-0.01325
4.11046,-0.81009,25.6307,-0.01327
4.11046,-0.81009,25.6307,-0.0133
4.11046,-0.80927,25.6307,-0.01332
4.11046,-0.80927,25.6307,-0.01334
4.11046,-0.81009,25.6307,-0.01337
4.11111,-0.78232,25.6307,-0.01339
4.11497,-0.69739,25.6307,-0.01341
4.11625,-0.67616,25.6307,-0.01343
4.11625,-0.66963,25.6307,-0.01345
4.11625,-0.66799,25.6307,-0.01346
4.1169,-0.66799,25.6307,-0.01348
4.1169,-0.66799,25.6307,-0.0135
4.1169,-0.66718,25.6307,-0.01352
4.1169,-0.66718,25.61949,-0.01354
4.1169,-0.66799,25.61949,-0.01356
4.1169,-0.66799,25.61949,-0.01358
4.1169,-0.66799,25.61949,-0.01359
4.1169,-0.66718,25.61949,-0.01361
4.1169,-0.66799,25.61949,-0.01363
4.1169,-0.66718,25.61949,-0.01365
4.1169,-0.66718,25.6307,-0.01367
4.1169,-0.66799,25.6307,-0.01369
4.1169,-0.66799,25.6307,-0.0137
4.1169,-0.66718,25.61949,-0.01372
4.1169,-0.66799,25.61949,-0.01374
4.1169,-0.66799,25.61949,-0.01376
4.1169,-0.66718,25.61949,-0.01378
4.1169,-0.66718,25.61949,-0.0138
4.1169,-0.66799,25.61949,-0.01382
4.1169,-0.66799,25.61949,-0.01383
4.1169,-0.66799,25.61949,-0.01385
4.1169,-0.66799,25.61949,-0.01387
4.1169,-0.66718,25.6307,-0.01389
4.1169,-0.66718,25.6307,-0.01391
4.1169,-0.66799,25.61949,-0.01393
4.1169,-0.66799,25.61949,-0.01395
4.1169,-0.66718,25.61949,-0.01396
4.1169,-0.66799,25.6307,-0.01398
4.1169,-0.66799,25.6307,-0.014
4.1169,-0.66799,25.6307,-0.01402
4.1169,-0.66718,25.6307,-0.01404
4.1169,-0.66799,25.6307,-0.01406
4.1169,-0.66718,25.6307,-0.01408
4.1169,-0.66799,25.6307,-0.01409
4.1169,-0.66799,25.6307,-0.01411
4.1169,-0.66718,25.6307,-0.01413
4.1169,-0.66718,25.6307,-0.01415
4.1169,-0.66799,25.6307,-0.01417
4.1169,-0.66799,25.6307,-0.01419
4.1169,-0.66718,25.6307,-0.01421
4.1169,-0.66799,25.6307,-0.01422
4.1169,-0.66799,25.61949,-0.01424
4.1169,-0.66799,25.61949,-0.01426
4.1169,-0.66718,25.6307,-0.01428
4.1169,-0.66718,25.6307,-0.0143
4.11497,-0.72516,25.6307,-0.01432
4.11239,-0.78151,25.61949,-0.01434
4.11111,-0.80355,25.61949,-0.01436
4.11046,-0.81009,25.61949,-0.01438
4.11046,-0.81172,25.61949,-0.01441
4.11046,-0.81172,25.61949,-0.01443
4.11046,-0.81172,25.6307,-0.01445
4.11046,-0.81172,25.6307,-0.01447
4.11046,-0.81172,25.6307,-0.0145
4.11046,-0.81172,25.6307,-0.01452
4.10982,-0.82887,25.61949,-0.01454
4.10596,-0.93258,25.61949,-0.01456
4.10467,-0.95545,25.61949,-0.01459
4.10467,-0.96116,25.61949,-0.01462
4.10403,-0.96361,25.61949,-0.01464
4.10403,-0.96443,25.6307,-0.01467
4.10403,-0.96443,25.6307,-0.0147
4.10403,-0.96443,25.6307,-0.01472
4.10403,-0.96443,25.6307,-0.01475
4.10403,-0.96443,25.6307,-0.01478
4.10146,-1.28046,25.61949,-0.0148
4.09052,-1.38499,25.61949,-0.01484
4.08666,-1.41194,25.61949,-0.01488
4.08537,-1.4201,25.61949,-0.01492
4.08473,-1.42337,25.61949,-0.01496
4.08473,-1.42418,25.61949,-0.015
4.08473,-1.42418,25.61949,-0.01504
4.08408,-1.42418,25.61949,-0.01508
4.08408,-1.425,25.61949,-0.01512
4.08408,-1.425,25.61949,-0.01516
4.08087,-1.91416,25.61949,-0.0152
4.06993,-1.91334,25.61949,-0.01525
4.06478,-1.91579,25.61949,-0.0153
4.0635,-1.91824,25.61949,-0.01536
4.06285,-1.91906,25.6307,-0.01541
4.06285,-1.91906,25.6307,-0.01546
4.06221,-1.91906,25.61949,-0.01552
4.06221,-1.91987,25.61949,-0.01557
4.06221,-1.91906,25.61949,-0.01562
4.06157,-1.91987,25.61949,-0.01568
4.06221,-1.90354,25.61949,-0.01573
4.06478,-1.83413,25.61949,-0.01578
4.06543,-1.8178,25.61949,-0.01583
4.06543,-1.81208,25.61949,-0.01589
4.06543,-1.81045,25.61949,-0.01593
4.06543,-1.81045,25.61949,-0.01599
4.06478,-1.81045,25.6307,-0.01603
4.06478,-1.81045,25.6307,-0.01609
