4.1703,-2.63768,25.6307,-8e-05
4.1066,-2.6973,25.6307,-0.00015
4.08473,-2.73486,25.6307,-0.00022
4.07701,-2.75528,25.6307,-0.0003
4.07379,-2.76344,25.6307,-0.00038
4.0725,-2.76752,25.6307,-0.00046
4.07122,-2.76916,25.6307,-0.00053
4.07057,-2.76997,25.6307,-0.00061
4.06993,-2.76997,25.6307,-0.00069
4.06929,-2.77079,25.6307,-0.00077
4.06864,-2.78467,25.6307,-0.00084
4.06736,-2.80672,25.6307,-0.00092
4.06607,-2.81815,25.6307,-0.00099
4.06543,-2.82142,25.6307,-0.00107
4.06478,-2.82305,25.6307,-0.00115
4.06478,-2.82305,25.6307,-0.00123
4.06414,-2.82387,25.6307,-0.00131
4.0635,-2.82387,25.6307,-0.00139
4.0635,-2.82469,25.61949,-0.00147
4.06285,-2.82469,25.61949,-0.00155
4.0635,-2.79039,25.64191,-0.00162
4.06671,-2.6924,25.64191,-0.0017
4.068,-2.65565,25.64191,-0.00177
4.068,-2.64748,25.6307,-0.00185
4.068,-2.64585,25.6307,-0.00192
4.06736,-2.64503,25.6307,-0.00199
4.06736,-2.64503,25.6307,-0.00207
4.06671,-2.64503,25.6307,-0.00214
4.06671,-2.64585,25.6307,-0.00221
4.06607,-2.64585,25.6307,-0.00229
4.07057,-1.759,25.6307,-0.00234
4.08795,-1.77451,25.6307,-0.00238
4.09631,-1.7737,25.6307,-0.00243
4.09824,-1.77288,25.6307,-0.00249
4.09888,-1.77125,25.6307,-0.00254
4.09888,-1.77125,25.6307,-0.00258
4.09888,-1.77125,25.6307,-0.00263
4.09888,-1.77125,25.6307,-0.00268
4.09888,-1.77125,25.6307,-0.00273
4.09888,-1.77043,25.6307,-0.00278
4.09824,-1.77206,25.6307,-0.00283
4.09824,-1.77451,25.6307,-0.00288
4.09824,-1.77533,25.6307,-0.00293
4.0976,-1.77533,25.6307,-0.00298
4.0976,-1.77615,25.6307,-0.00303
4.0976,-1.77615,25.6307,-0.00308
4.0976,-1.77696,25.6307,-0.00312
4.0976,-1.77696,25.6307,-0.00318
4.09695,-1.77696,25.64191,-0.00322
4.09695,-1.77696,25.64191,-0.00327
4.09695,-1.77696,25.6307,-0.00332
4.09052,-1.95009,25.6307,-0.00338
4.08859,-1.99092,25.6307,-0.00343
4.08795,-2.00562,25.6307,-0.00349
4.0873,-2.00888,25.6307,-0.00354
4.0873,-2.01052,25.6307,-0.0036
4.08666,-2.01052,25.6307,-0.00365
4.08666,-2.01052,25.6307,-0.00371
4.08666,-2.01052,25.6307,-0.00377
4.08601,-2.01133,25.6307,-0.00382
4.08473,-2.06115,25.6307,-0.00388
4.07894,-2.20732,25.6307,-0.00394
4.07701,-2.23672,25.6307,-0.004
4.07636,-2.24897,25.6307,-0.00406
4.07572,-2.25305,25.6307,-0.00413
4.07572,-2.25387,25.6307,-0.00419
4.07572,-2.25387,25.6307,-0.00426
4.07572,-2.25387,25.6307,-0.00432
4.07508,-2.25469,25.6307,-0.00437
4.07508,-2.25469,25.6307,-0.00444
4.07572,-2.22202,25.6307,-0.0045
4.08022,-2.08973,25.6307,-0.00456
4.08151,-2.06115,25.6307,-0.00462
4.08151,-2.05135,25.6307,-0.00468
4.08151,-2.0489,25.6307,-0.00473
4.08151,-2.04808,25.6307,-0.00479
4.08151,-2.04808,25.6307,-0.00485
4.08151,-2.04808,25.6307,-0.0049
4.08151,-2.04727,25.6307,-0.00496
4.08087,-2.04808,25.6307,-0.00502
4.08087,-2.05053,25.64191,-0.00507
4.08022,-2.0587,25.64191,-0.00513
4.08022,-2.05952,25.64191,-0.00518
4.08022,-2.06033,25.6307,-0.00525
4.07958,-2.06033,25.6307,-0.0053
4.07958,-2.06115,25.64191,-0.00536
4.07958,-2.06033,25.64191,-0.00541
4.07958,-2.06033,25.6307,-0.00547
4.07958,-2.06115,25.6307,-0.00553
4.07894,-2.06115,25.6307,-0.00559
4.08022,-2.02522,25.6307,-0.00564
4.08537,-1.88721,25.6307,-0.0057
4.08666,-1.85699,25.6307,-0.00575
4.0873,-1.84801,25.6307,-0.0058
4.0873,-1.84556,25.6307,-0.00585
4.0873,-1.84474,25.6307,-0.0059
4.08666,-1.84474,25.6307,-0.00596
4.08666,-1.84474,25.6307,-0.006
4.08666,-1.84474,25.6307,-0.00605
4.08666,-1.84393,25.6307,-0.00611
4.08408,-2.30532,25.6307,-0.00617
4.07443,-2.30777,25.6307,-0.00623
4.06993,-2.31267,25.6307,-0.0063
4.06864,-2.31593,25.6307,-0.00636
4.068,-2.31675,25.6307,-0.00643
4.06736,-2.31757,25.6307,-0.00649
4.06736,-2.31757,25.6307,-0.00656
4.06736,-2.31757,25.6307,-0.00663
4.06671,-2.31838,25.6307,-0.00669
4.06671,-2.31838,25.6307,-0.00675
4.06607,-2.32165,25.6307,-0.00681
4.06543,-2.33472,25.6307,-0.00688
4.06543,-2.34043,25.6307,-0.00694
4.06478,-2.34125,25.6307,-0.00701
4.06478,-2.34125,25.6307,-0.00708
4.06478,-2.34125,25.6307,-0.00714
4.06478,-2.34207,25.6307,-0.0072
4.06478,-2.34207,25.6307,-0.00727
4.06414,-2.34207,25.6307,-0.00733
4.06414,-2.34125,25.6307,-0.0074
4.06671,-1.90517,25.6307,-0.00745
4.07636,-1.90027,25.6307,-0.00751
4.07894,-1.89782,25.6307,-0.00756
4.08022,-1.89537,25.6307,-0.00761
4.08022,-1.89456,25.6307,-0.00766
4.08022,-1.89456,25.6307,-0.00772
4.08022,-1.89456,25.6307,-0.00777
4.08022,-1.89456,25.6307,-0.00782
4.08022,-1.89374,25.6307,-0.00788
4.08022,-1.89456,25.6307,-0.00793
4.08022,-1.89619,25.6307,-0.00798
4.07958,-1.89782,25.6307,-0.00803
4.07958,-1.89864,25.6307,-0.00809
4.07958,-1.89864,25.6307,-0.00814
4.07958,-1.89946,25.6307,-0.00819
4.07958,-1.89864,25.6307,-0.00824
4.07958,-1.89946,25.6307,-0.0083
4.07958,-1.89864,25.6307,-0.00835
4.07894,-1.89946,25.6307,-0.0084
4.07894,-1.89946,25.6307,-0.00846
4.07894,-1.90109,25.6307,-0.00851
4.07894,-1.90517,25.6307,-0.00856
4.07894,-1.90681,25.64191,-0.00862
4.07829,-1.90681,25.64191,-0.00866
4.07829,-1.90681,25.6307,-0.00872
4.07829,-1.90681,25.6307,-0.00877
4.07829,-1.90762,25.6307,-0.00883
4.07829,-1.90681,25.6307,-0.00888
4.07829,-1.90681,25.6307,-0.00893
4.07829,-1.90681,25.6307,-0.00898
4.07894,-1.87333,25.6307,-0.00904
